STN,CMP,NetCode,Latitude,Longitude,Elevation,BuiltDate,Instrument,Digitizer,SerialNum,PeriodSec,NrmFac,VelOut,VPC,Sens,Const,nPoles,nZeros,Pole1,Pole2,Pole3,Pole4,Pole5,Pole6,Pole7,Pole8,Pole9,Pole10,Pole11,Pole12,Pole13,Pole14,Pole15,Zero1,Zero2,Zero3,Zero4,Zero5,Zero6,Zero7,Zero8,Zero9,Zero10,Zero11,Zero12,Zero13,Zero14,Zero15,Truns,OutDate,Status,PermTemp,Modifier
AKK2,HNZ,KO,36.1372,33.5485,4,20200101,5TD,CMG-CD24,T5BR5/C2516,100HZ,1.939600E09,1.018,3.065E-06,3.010806E-06,6.442129E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
AKK2,AHE,KO,36.1372,33.5485,4,20110701,5TD,CMG-CD24,T5U83/C1505,100HZ,1.939600E09,1.022,3.058E-06,2.992172E-06,6.482248E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200101,MODIFIED,PERM,Mehmet Özer
AKK2,AHN,KO,36.1372,33.5485,4,20110701,5TD,CMG-CD24,T5U83/C1505,100HZ,1.939600E09,1.022,3.067E-06,3.000978E-06,6.463226E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200101,MODIFIED,PERM,Mehmet Özer
AKK2,AHZ,KO,36.1372,33.5485,4,20110701,5TD,CMG-CD24,T5U83/C1505,100HZ,1.939600E09,1.02,3.07E-06,3.009804E-06,6.444273E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200101,MODIFIED,PERM,Mehmet Özer
AKK2,HNE,KO,36.1372,33.5485,4,20110701,5TD,CMG-CD24,T5U83/C1505,100HZ,1.939600E09,1.022,3.058E-06,2.992172E-06,6.482248E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200101,MODIFIED,PERM,Mehmet Özer
AKK2,HNN,KO,36.1372,33.5485,4,20110701,5TD,CMG-CD24,T5U83/C1505,100HZ,1.939600E09,1.022,3.067E-06,3.000978E-06,6.463226E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200101,MODIFIED,PERM,Mehmet Özer
AKK2,HNZ,KO,36.1372,33.5485,4,20110701,5TD,CMG-CD24,T5U83/C1505,100HZ,1.939600E09,1.02,3.07E-06,3.009804E-06,6.444273E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20200101,MODIFIED,PERM,Mehmet Özer
AKKU,BHE,KO,36.1588,33.5508,141,20110701,3ESPC,CMG-DM24,T36893/A2538,120,2.304000E06,5936,2.868E-06,4.831536E-10,4.768670E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190713,CLOSED,PERM,Yavuz Güneş
AKKU,BHN,KO,36.1588,33.5508,141,20110701,3ESPC,CMG-DM24,T36893/A2538,120,2.304000E06,5872,2.85E-06,4.853542E-10,4.747049E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190713,CLOSED,PERM,Yavuz Güneş
AKKU,BHZ,KO,36.1588,33.5508,141,20110701,3ESPC,CMG-DM24,T36893/A2538,120,2.304000E06,5908,2.877E-06,4.869668E-10,4.731329E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190713,CLOSED,PERM,Yavuz Güneş
AKKU,HHE,KO,36.1588,33.5508,141,20110701,3ESPC,CMG-DM24,T36893/A2538,120,2.304000E06,5936,2.868E-06,4.831536E-10,4.768670E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190713,CLOSED,PERM,Yavuz Güneş
AKKU,HHN,KO,36.1588,33.5508,141,20110701,3ESPC,CMG-DM24,T36893/A2538,120,2.304000E06,5872,2.85E-06,4.853542E-10,4.747049E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190713,CLOSED,PERM,Yavuz Güneş
AKKU,HHZ,KO,36.1588,33.5508,141,20110701,3ESPC,CMG-DM24,T36893/A2538,120,2.304000E06,5908,2.877E-06,4.869668E-10,4.731329E15,5,2,-0.00589-j0.00589,-0.00589+j0.00589,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,20190713,CLOSED,PERM,Yavuz Güneş
AKS,AHE,KO,38.8785,27.8129,385,20111005,5TD,CMG-CD24,T5U82/C1494,100HZ,1.939600E09,1.02,3.059E-06,2.999020E-06,6.467447E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
AKS,AHN,KO,38.8785,27.8129,385,20111005,5TD,CMG-CD24,T5U82/C1494,100HZ,1.939600E09,1.022,3.049E-06,2.983366E-06,6.501381E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
AKS,AHZ,KO,38.8785,27.8129,385,20111005,5TD,CMG-CD24,T5U82/C1494,100HZ,1.939600E09,1.02,3.060E-06,3.000000E-06,6.465334E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
AKS,HNE,KO,38.8785,27.8129,385,20111005,5TD,CMG-CD24,T5U82/C1494,100HZ,1.939600E09,1.02,3.059E-06,2.999020E-06,6.467447E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
AKS,HNN,KO,38.8785,27.8129,385,20111005,5TD,CMG-CD24,T5U82/C1494,100HZ,1.939600E09,1.022,3.049E-06,2.983366E-06,6.501381E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
AKS,HNZ,KO,38.8785,27.8129,385,20111005,5TD,CMG-CD24,T5U82/C1494,100HZ,1.939600E09,1.02,3.060E-06,3.000000E-06,6.465334E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ALAN,AHE,KO,36.5570,32.0327,215,20110810,5TD,CMG-CD24,T5V18/C1469,100HZ,1.939600E09,1.018,3.055E-06,3.000982E-06,6.463218E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
ALAN,AHN,KO,36.5570,32.0327,215,20110810,5TD,CMG-CD24,T5V18/C1469,100HZ,1.939600E09,1.018,3.055E-06,3.000982E-06,6.463218E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
ALAN,AHZ,KO,36.5570,32.0327,215,20110810,5TD,CMG-CD24,T5V18/C1469,100HZ,1.939600E09,1.02,3.040E-06,2.980392E-06,6.507869E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
ALAN,HNE,KO,36.5570,32.0327,215,20110810,5TD,CMG-CD24,T5V18/C1469,100HZ,1.939600E09,1.018,3.055E-06,3.000982E-06,6.463218E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
ALAN,HNN,KO,36.5570,32.0327,215,20110810,5TD,CMG-CD24,T5V18/C1469,100HZ,1.939600E09,1.018,3.055E-06,3.000982E-06,6.463218E14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
ALAN,HNZ,KO,36.5570,32.0327,215,20110810,5TD,CMG-CD24,T5V18/C1469,100HZ,1.939600E09,1.02,3.040E-06,2.980392E-06,6.507869E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
ALT,AHE,KO,39.0541,30.1104,1060,20200225,5TD,CMG-CD24,T5U95/C1529,100HZ,1.939600E09,1.02,3.063E-06,3.002941E-06,6.459001E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,TEMP,Mehmet Özer
ALT,AHN,KO,39.0541,30.1104,1060,20200225,5TD,CMG-CD24,T5U95/C1529,100HZ,1.939600E09,1.018,3.051E-06,2.997053E-06,6.471690E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,TEMP,Mehmet Özer
ALT,AHZ,KO,39.0541,30.1104,1060,20200225,5TD,CMG-CD24,T5U95/C1529,100HZ,1.939600E09,1.02,3.069E-06,3.008824E-06,6.446373E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,TEMP,Mehmet Özer
ALT,HNE,KO,39.0541,30.1104,1060,20200225,5TD,CMG-CD24,T5U95/C1529,100HZ,1.939600E09,1.02,3.063E-06,3.002941E-06,6.459001E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,TEMP,Mehmet Özer
ALT,HNN,KO,39.0541,30.1104,1060,20200225,5TD,CMG-CD24,T5U95/C1529,100HZ,1.939600E09,1.018,3.051E-06,2.997053E-06,6.471690E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,TEMP,Mehmet Özer
ALT,HNZ,KO,39.0541,30.1104,1060,20200225,5TD,CMG-CD24,T5U95/C1529,100HZ,1.939600E09,1.02,3.069E-06,3.008824E-06,6.446373E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,TEMP,Mehmet Özer
ANTB,BHE,KO,36.8998,30.6538,20,20050105,3T,CMG-DM24,T3721/D0946,120,-4.563000E01,3034.3,1.260E-06,4.152523E-10,-1.098850E+11,4,3,-0.001964-j0.001964,-0.001964+j0.001964,-80j-30,-80j30,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,160j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ANTB,BHN,KO,36.8998,30.6538,20,20050105,3T,CMG-DM24,T3721/D0946,120,-4.563000E01,3039.7,1.261E-06,4.148436E-10,-1.099933E+11,4,3,-0.001964-j0.001964,-0.001964+j0.001964,-80j-30,-80j30,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,160j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ANTB,BHZ,KO,36.8998,30.6538,20,20050105,3T,CMG-DM24,T3721/D0946,120,-4.563000E01,2990.9,1.272E-06,4.252901E-10,-1.072915E+11,4,3,-0.001964-j0.001964,-0.001964+j0.001964,-80j-30,-80j30,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,160j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ANTB,HHE,KO,36.8998,30.6538,20,20050105,3T,CMG-DM24,T3721/D0946,120,-4.563000E01,3034.3,1.260E-06,4.152523E-10,-1.098850E+11,4,3,-0.001964-j0.001964,-0.001964+j0.001964,-80j-30,-80j30,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,160j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ANTB,HHN,KO,36.8998,30.6538,20,20050105,3T,CMG-DM24,T3721/D0946,120,-4.563000E01,3039.7,1.261E-06,4.148436E-10,-1.099933E+11,4,3,-0.001964-j0.001964,-0.001964+j0.001964,-80j-30,-80j30,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,160j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ANTB,HHZ,KO,36.8998,30.6538,20,20050105,3T,CMG-DM24,T3721/D0946,120,-4.563000E01,2990.9,1.272E-06,4.252901E-10,-1.072915E+11,4,3,-0.001964-j0.001964,-0.001964+j0.001964,-80j-30,-80j30,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,160j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
APMY,BHE,KO,37.4717,29.3018,930,20160531,6T,CMG-CD24,T6R04/C3620,30,5.858000E08,2394,0.961E-06,4.014202E-10,1.459319E+18,6,2,-0.02356-j0.02356,-0.02356+j0.02356,-62.3816-j135.392,-62.3816+j135.392,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
APMY,BHN,KO,37.4717,29.3018,930,20160531,6T,CMG-CD24,T6R04/C3620,30,5.858000E08,2394,0.958E-06,4.001671E-10,1.463889E+18,6,2,-0.02356-j0.02356,-0.02356+j0.02356,-62.3816-j135.392,-62.3816+j135.392,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
APMY,BHZ,KO,37.4717,29.3018,930,20160531,6T,CMG-CD24,T6R04/C3620,30,5.858000E08,2394,0.960E-06,4.010025E-10,1.460839E+18,6,2,-0.02356-j0.02356,-0.02356+j0.02356,-62.3816-j135.392,-62.3816+j135.392,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
APMY,HHE,KO,37.4717,29.3018,930,20160531,6T,CMG-CD24,T6R04/C3620,30,5.858000E08,2394,0.961E-06,4.014202E-10,1.459319E+18,6,2,-0.02356-j0.02356,-0.02356+j0.02356,-62.3816-j135.392,-62.3816+j135.392,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
APMY,HHN,KO,37.4717,29.3018,930,20160531,6T,CMG-CD24,T6R04/C3620,30,5.858000E08,2394,0.958E-06,4.001671E-10,1.463889E+18,6,2,-0.02356-j0.02356,-0.02356+j0.02356,-62.3816-j135.392,-62.3816+j135.392,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
APMY,HHZ,KO,37.4717,29.3018,930,20160531,6T,CMG-CD24,T6R04/C3620,30,5.858000E08,2394,0.960E-06,4.010025E-10,1.460839E+18,6,2,-0.02356-j0.02356,-0.02356+j0.02356,-62.3816-j135.392,-62.3816+j135.392,-350j0,-75j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Yılmazer
ARMT,BHE,KO,40.5683,28.8660,320,20071217,3ESP,CMG-DM24,T33973/DC60,30,2.304000E06,2991,1.275E-06,4.262788E-10,5.404913E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,BHN,KO,40.5683,28.8660,320,20071217,3ESP,CMG-DM24,T33973/DC60,30,2.304000E06,3002,1.268E-06,4.223851E-10,5.454738E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,BHZ,KO,40.5683,28.8660,320,20071217,3ESP,CMG-DM24,T33973/DC60,30,2.304000E06,2975,1.271E-06,4.272269E-10,5.392919E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,HHE,KO,40.5683,28.8660,320,20071217,3ESP,CMG-DM24,T33973/DC60,30,2.304000E06,2991,1.275E-06,4.262788E-10,5.404913E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,HHN,KO,40.5683,28.8660,320,20071217,3ESP,CMG-DM24,T33973/DC60,30,2.304000E06,3002,1.268E-06,4.223851E-10,5.454738E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,HHZ,KO,40.5683,28.8660,320,20071217,3ESP,CMG-DM24,T33973/DC60,30,2.304000E06,2975,1.271E-06,4.272269E-10,5.392919E+15,5,2,-0.02365-j0.02365,-0.02365+j0.02365,-180j0,-160j0,-80j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,AHE,KO,40.5683,28.8660,320,20190130,5T,CMG-DM24,T5GL2/A6483,100HZ,1.939600E09,1.02,3.209E-06,3.146078E-06,6.165136E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,AHN,KO,40.5683,28.8660,320,20190130,5T,CMG-DM24,T5GL2/A6483,100HZ,1.939600E09,1.02,3.217E-06,3.153922E-06,6.149804E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
ARMT,AHZ,KO,40.5683,28.8660,320,20190130,5T,CMG-DM24,T5GL2/A6483,100HZ,1.939600E09,1.022,3.208E-06,3.138943E-06,6.179149E+14,4,1,-63.7927-j90.3864,-63.7927+j90.3864,-209.656j0,-755.898j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,0j0,HZ,OnSite,OPEN,PERM,Mehmet Özer
